value,label
110724,0
110686,0
110869,0
110850,0
111013,0
111036,0
111226,0
111152,0
111431,0
111325,0
111563,0
111610,0
111738,0
111719,0
111896,0
111845,0
112108,0
118675,0
121203,0
121253,0
121393,0
121459,0
121551,0
121587,0
121758,0
121721,0
122017,0
121917,0
122085,0
122088,0
122468,0
122307,0
122469,0
122425,0
122602,0
122571,0
122797,0
122898,0
122916,0
122989,0
123289,0
123081,0
123266,0
123290,0
123468,0
123439,0
123604,0
123589,0
123879,0
123839,0
124029,0
124061,0
124159,0
124195,0
124345,0
124261,0
124432,0
124501,0
124642,0
124655,0
124933,0
124880,0
125033,0
124998,0
125164,0
125143,0
125329,0
125277,0
125509,0
125612,0
125720,0
125769,0
125842,0
125976,0
126014,0
126008,0
126329,0
126238,0
126345,0
126396,0
126537,0
126628,0
126750,0
126724,0
127035,0
126854,0
127010,0
127032,0
127244,0
127186,0
127380,0
127450,0
127598,0
115820,0
100309,0
100315,0
100504,0
100513,0
100585,0
100627,0
100771,0
100753,0
100951,0
100993,0
101227,0
101144,0
101401,0
101301,0
101574,0
101530,0
101739,0
101654,0
101847,0
101891,0
102017,0
102010,0
102287,0
102207,0
102405,0
102410,0
102651,0
102567,0
102766,0
102812,0
102940,0
102942,0
103074,0
103103,0
103309,0
103241,0
103500,0
103434,0
103624,0
103616,0
103781,0
103866,0
103961,0
103922,0
104219,0
104213,0
104327,0
104325,0
104639,0
104453,0
104633,0
104677,0
104799,0
104837,0
105015,0
105039,0
105141,0
105250,0
105376,0
105381,0
105555,0
105504,0
105695,0
105676,0
106038,0
105855,0
106103,0
106082,0
106307,0
106185,0
106478,0
106371,0
106578,0
106563,0
106778,0
106966,0
106971,0
106920,0
107169,0
107068,0
107418,0
107286,0
107391,0
107587,0
107647,0
107676,0
107883,0
107844,0
107942,0
108010,0
108128,0
108232,0
108356,0
108309,0
108525,0
108527,0
108721,0
108638,0
108971,0
108989,0
109116,0
109153,0
109263,0
109325,0
109536,0
109422,0
109700,0
109619,0
109842,0
109802,0
109989,0
109961,0
110191,0
110183,0
110366,0
110307,0
110593,0
110503,0
110661,0
110626,0
110856,0
110819,0
111187,0
111064,0
111255,0
111177,0
111397,0
111366,0
111530,0
111590,0
111649,0
111725,0
111869,0
111897,0
112095,0
112077,0
112342,0
112251,0
112416,0
112405,0
112629,0
112628,0
112771,0
112795,0
113063,0
112962,0
113150,0
113157,0
113306,0
113327,0
113447,0
113460,0
113674,0
113634,0
113867,0
113790,0
113993,0
113966,0
114263,0
114159,0
114355,0
114289,0
114613,0
114522,0
114650,0
114683,0
114836,0
114864,0
115008,0
115026,0
115303,0
115170,0
115398,0
115385,0
115479,0
115518,0
115703,0
115719,0
115886,0
115880,0
116161,0
116097,0
116397,0
116241,0
116400,0
116519,0
116569,0
116618,0
116745,0
116762,0
117079,0
116900,0
117092,0
117038,0
117299,0
117246,0
117529,0
117423,0
117726,0
117620,0
117866,0
117806,0
117978,0
118048,0
118110,0
