value,label
1220,0
1292,0
1222,0
1030,0
1036,0
894,0
826,0
744,0
692,0
598,0
588,0
516,0
570,0
502,0
374,0
434,0
428,0
374,0
310,0
326,0
296,0
270,0
314,0
268,0
290,0
234,0
604,0
268,0
194,0
230,0
216,0
190,0
198,0
202,0
198,0
188,0
204,0
202,0
182,0
194,0
206,0
170,0
208,0
240,0
478,0
150,0
184,0
182,0
170,0
228,0
212,0
194,0
198,0
204,0
216,0
284,0
312,0
284,0
304,0
268,0
288,0
310,0
372,0
364,0
334,0
446,0
478,0
504,0
920,0
610,0
1108,0
714,0
700,0
914,0
892,0
1138,0
1090,0
1054,0
1182,0
1428,0
1560,0
1682,0
2368,0
1792,0
1852,0
1960,0
1914,0
2170,0
3256,0
2208,0
3300,0
2984,0
2202,0
2348,0
2212,0
2374,0
2750,0
3314,0
3094,0
3738,0
2842,0
3640,0
3098,0
3628,0
3450,0
3580,0
3724,0
3818,0
4134,0
3798,0
3838,0
3954,0
3756,0
4046,0
4158,0
4110,0
4822,0
4124,0
3640,0
5292,0
7054,0
4516,0
4558,0
4584,0
4598,0
4386,0
3926,0
3852,0
3766,0
4354,0
4220,0
3902,0
3982,0
4184,0
3820,0
4072,0
4102,0
3728,0
3884,0
4202,0
4226,0
4772,0
3794,0
3746,0
3950,0
3754,0
3764,0
3722,0
3818,0
3420,0
3566,0
3662,0
3700,0
3494,0
3506,0
3198,0
2960,0
2876,0
3028,0
2904,0
3128,0
2882,0
3092,0
2724,0
2814,0
2770,0
3226,0
3256,0
2706,0
3304,0
3408,0
3110,0
3562,0
3502,0
3498,0
3396,0
3332,0
3056,0
3074,0
3246,0
3204,0
3232,0
3450,0
3308,0
3508,0
3294,0
3542,0
4076,0
3360,0
3188,0
3460,0
3322,0
3176,0
3168,0
3658,0
3678,0
3378,0
3894,0
3374,0
3232,0
3258,0
4076,0
3312,0
3108,0
3444,0
3798,0
3804,0
3444,0
3462,0
3058,0
3010,0
3304,0
3134,0
3038,0
2924,0
3022,0
2948,0
2764,0
2802,0
2806,0
2768,0
3154,0
2844,0
3144,0
2878,0
2758,0
3028,0
2826,0
2768,0
2956,0
2864,0
3154,0
2938,0
2876,0
2944,0
2876,0
2796,0
2716,0
2878,0
2954,0
2764,0
2860,0
2740,0
2864,0
2878,0
2738,0
2674,0
2920,0
3488,0
2898,0
2856,0
2728,0
2638,0
2766,0
2642,0
2698,0
2676,0
2898,0
2534,0
5184,0
3942,0
3140,0
2890,0
2740,0
2664,0
2546,0
2320,0
2588,0
2374,0
2180,0
2530,0
3776,0
3032,0
2478,0
2346,0
2258,0
1944,0
2000,0
1794,0
1760,0
1822,0
1668,0
1612,0
1540,0
1466,0
1350,0
1378,0
1230,0
1086,0
1326,0
1268,0
1442,0
1242,0
