value,label
460,0
494,0
436,0
400,0
332,0
312,0
268,0
328,0
258,0
232,0
206,0
176,0
228,0
156,0
140,0
150,0
150,0
104,0
104,0
112,0
140,0
120,0
112,0
92,0
92,0
58,0
116,0
120,0
78,0
122,0
50,0
56,0
58,0
70,0
57,0
66,0
76,0
80,0
52,0
66,0
472,0
42,0
68,0
78,0
62,0
68,0
52,0
62,0
68,0
78,0
434,0
70,0
90,0
74,0
70,0
70,0
94,0
78,0
90,0
122,0
98,0
114,0
126,0
156,0
104,0
164,0
152,0
180,0
176,0
196,0
272,0
268,0
252,0
266,0
348,0
386,0
368,0
386,0
518,0
484,0
544,0
594,0
548,0
976,0
674,0
796,0
730,0
866,0
858,0
846,0
900,0
862,0
880,0
934,0
786,0
926,0
970,0
1172,0
1242,0
1392,0
1242,0
1262,0
1454,0
1718,0
1406,0
1452,0
1746,0
1844,0
1914,0
1666,0
1832,0
1752,0
1644,0
1872,0
2384,0
2248,0
2192,0
1918,0
1696,0
2592,0
5264,0
2142,0
2128,0
2370,0
1926,0
1866,0
2250,0
1820,0
2062,0
2330,0
2156,0
2230,0
1798,0
2376,0
1798,0
1918,0
2026,0
2146,0
1782,0
1914,0
2236,0
2438,0
1750,0
2616,0
1606,0
1426,0
1706,0
1820,0
2048,0
1854,0
1526,0
1524,0
1298,0
1454,0
1418,0
1314,0
1218,0
1134,0
1338,0
1122,0
1288,0
1182,0
1234,0
1210,0
1280,0
1200,0
1088,0
1358,0
1142,0
1270,0
1342,0
1646,0
1264,0
1318,0
1492,0
1642,0
1502,0
1742,0
1338,0
2206,0
1412,0
1460,0
1428,0
1866,0
1326,0
1412,0
1428,0
1504,0
1394,0
1454,0
1450,0
1500,0
1302,0
1506,0
1684,0
1450,0
1998,0
1720,0
1542,0
1434,0
1782,0
1666,0
1912,0
1856,0
1612,0
1768,0
2040,0
1690,0
1668,0
1404,0
1304,0
1448,0
1216,0
1720,0
1310,0
1408,0
1136,0
1210,0
1054,0
1164,0
1178,0
1094,0
1162,0
1436,0
1126,0
1164,0
1154,0
1136,0
1160,0
1314,0
1304,0
1218,0
1206,0
1600,0
1378,0
1156,0
1136,0
1138,0
1188,0
1212,0
1238,0
1144,0
1162,0
1096,0
1338,0
1274,0
1050,0
1132,0
1390,0
1122,0
1104,0
1060,0
1038,0
1062,0
1054,0
1110,0
1002,0
1052,0
912,0
3846,0
2620,0
1554,0
1300,0
1158,0
1082,0
958,0
846,0
996,0
898,0
796,0
1110,0
2340,0
1594,0
1218,0
972,0
1000,0
772,0
962,0
650,0
660,0
692,0
666,0
544,0
460,0
422,0
444,0
496,0
436,0
354,0
418,0
460,0
456,0
430,0
428,0
410,0
396,0
266,0
364,0
370,0
348,0
256,0
220,0
246,0
236,0
218,0
202,0
212,0
156,0
168,0
162,0
182,0
162,0
128,0
130,0
114,0
110,0
100,0
116,0
118,0
92,0
98,0
74,0
94,0
86,0
76,0
82,0
76,0
64,0
50,0
62,0
58,0
52,0
98,0
98,0
62,0
96,0
62,0
100,0
98,0
92,0
88,0
66,0
108,0
102,0
98,0
88,0
112,0
78,0
126,0
110,0
142,0
108,0
170,0
162,0
236,0
182,0
246,0
208,0
224,0
238,0
256,0
330,0
306,0
396,0
370,0
444,0
504,0
550,0
650,0
522,0
708,0
620,0
710,0
720,0
796,0
908,0
894,0
846,0
898,0
808,0
1080,0
766,0
846,0
948,0
1156,0
1258,0
1290,0
1202,0
1354,0
1340,0
1288,0
1350,0
1426,0
2214,0
1370,0
1558,0
1826,0
1896,0
2070,0
2284,0
2262,0
1808,0
1836,0
1996,0
1804,0
2268,0
2100,0
1744,0
2338,0
2082,0
2130,0
2594,0
1862,0
2034,0
1958,0
1900,0
2118,0
1942,0
2204,0
1844,0
1988,0
1878,0
1952,0
1930,0
1838,0
2000,0
1768,0
2284,0
1672,0
1778,0
1598,0
1542,0
1462,0
1402,0
1902,0
1860,0
1498,0
1898,0
1534,0
1798,0
1814,0
1562,0
1350,0
1328,0
1514,0
1352,0
1500,0
1328,0
1356,0
1352,0
1230,0
1238,0
1250,0
1224,0
1600,0
1294,0
1050,0
1242,0
1284,0
1552,0
1568,0
1396,0
1488,0
1818,0
1736,0
1448,0
1758,0
1504,0
1474,0
1866,0
1538,0
1526,0
1466,0
1680,0
1524,0
1830,0
2504,0
1860,0
1554,0
1484,0
1478,0
1404,0
1568,0
1564,0
1590,0
1448,0
1776,0
1498,0
1438,0
1488,0
1334,0
1320,0
1356,0
1132,0
1202,0
1302,0
1406,0
1222,0
1100,0
1164,0
1116,0
1212,0
1076,0
1102,0
1022,0
1108,0
1050,0
1320,0
1108,0
1140,0
1256,0
1164,0
1272,0
1248,0
1176,0
1522,0
1134,0
1306,0
1230,0
1194,0
1182,0
1580,0
1298,0
1290,0
1314,0
1644,0
1238,0
1228,0
1280,0
1586,0
1854,0
1518,0
1406,0
1290,0
1214,0
1240,0
1220,0
1288,0
1146,0
1178,0
1454,0
1170,0
1176,0
998,0
954,0
1090,0
1152,0
1410,0
1038,0
1264,0
930,0
1218,0
1040,0
930,0
840,0
854,0
798,0
1280,0
890,0
838,0
790,0
1146,0
766,0
644,0
660,0
590,0
532,0
638,0
556,0
500,0
524,0
472,0
368,0
394,0
566,0
644,0
344,0
446,0
524,0
396,0
398,0
420,0
350,0
298,0
312,0
250,0
292,0
222,0
168,0
218,0
146,0
176,0
172,0
158,0
108,0
98,0
130,0
64,0
104,0
106,0
72,0
110,0
104,0
62,0
84,0
100,0
68,0
128,0
54,0
68,0
76,0
88,0
64,0
72,0
82,0
68,0
54,0
436,0
78,0
56,0
70,0
58,0
104,0
74,0
54,0
66,0
52,0
78,0
74,0
58,0
46,0
106,0
72,0
