value,label
4582,0
13801,0
10239,0
28984,0
48919,0
79638,0
89772,0
39859,0
8210,0
6768,0
6721,0
4759,0
7723,0
3108,0
2503,0
1871,0
1729,0
1622,0
1766,0
1914,0
2680,0
2465,0
2211,0
2554,0
1862,0
1638,0
1747,0
5529,0
1530,0
8712,0
11069,0
12324,0
2131,0
1686,0
2091,0
2244,0
2468,0
4557,0
3911,0
3774,0
6311,0
6136,0
3663,0
3995,0
5018,0
5137,0
5097,0
4642,0
6615,0
6080,0
4367,0
5020,0
6160,0
5359,0
6557,0
6634,0
5008,0
4524,0
5448,0
5691,0
7624,0
6974,0
8594,0
9819,0
7318,0
6568,0
5380,0
5499,0
6208,0
5499,0
5410,0
4695,0
5662,0
6167,0
5091,0
4761,0
9316,0
4688,0
4845,0
4498,0
4678,0
3766,0
4301,0
3265,0
3401,0
3393,0
3420,0
3020,0
2972,0
2940,0
3206,0
2960,0
3233,0
3003,0
3637,0
2909,0
3133,0
2193,0
2058,0
2057,0
1844,0
3943,0
1654,0
1557,0
1491,0
1645,0
2785,0
6335,0
8872,0
8692,0
10139,0
11339,0
14902,0
541,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
1779,0
1390,0
4087,0
4092,0
2525,0
1672,0
1791,0
2557,0
2578,0
1963,0
1834,0
1346,0
1500,0
2590,0
1615,0
977,0
458,0
528,0
598,0
668,0
738,0
808,0
878,0
948,0
1018,0
1088,0
1158,0
1228,0
1298,0
1368,0
1438,0
3017,0
2008,0
1210,0
413,0
1133,0
1125,0
838,0
1055,0
60,0
104,0
163,0
101,0
136,0
1058,0
1449,0
1287,0
191,0
997,0
1370,0
1283,0
352,0
43,0
36,0
73,0
39,0
0,0
0,0
0,0
106,0
0,0
0,0
2,0
4,0
207124,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
15,0
5,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
34,0
17,0
41,0
52,0
32,0
33,0
56,0
54,0
120,0
187,0
301,0
344,0
393,0
533,0
566,0
620,0
1279,0
910,0
1613,0
3092,0
2353,0
1969,0
2215,0
2577,0
7889,0
5752,0
7404,0
8790,0
17371,0
15685,0
38422,0
49593,0
64774,0
77508,0
86317,0
99480,0
120959,0
123981,0
120912,0
112552,0
106689,0
100332,0
91616,0
55195,0
39494,0
31588,0
31697,0
27559,0
22286,0
14134,0
13895,0
12019,0
30074,0
67430,0
87112,0
67517,0
24560,0
29517,0
2191,0
10484,0
18778,0
34568,0
25410,0
19300,0
17494,0
13275,0
16867,0
21773,0
14236,0
14825,0
13302,0
12772,0
11895,0
13502,0
9693,0
8446,0
40628,0
61626,0
57622,0
7811,0
6600,0
7110,0
6567,0
6271,0
5775,0
2980,0
2643,0
2666,0
1668,0
4058,0
1340,0
3250,0
1488,0
2706,0
1465,0
1536,0
1577,0
1518,0
1512,0
2250,0
2163,0
9362,0
10394,0
7861,0
2606,0
1774,0
1377,0
2129,0
4210,0
6221,0
3662,0
3313,0
4503,0
4453,0
4291,0
3575,0
4529,0
6046,0
5542,0
4096,0
5313,0
4766,0
6496,0
6348,0
4943,0
7517,0
5707,0
7168,0
10803,0
9009,0
8021,0
10129,0
11226,0
11256,0
8448,0
5919,0
