value,label
321,0
593,0
866,0
1138,0
1411,0
1197,0
1055,0
914,0
772,0
631,0
530,0
948,0
530,0
397,0
79,0
348,0
271,0
340,0
399,0
604,0
1378,0
1864,0
1196,0
1180,0
939,0
693,0
905,0
955,0
988,0
1022,0
813,0
898,0
1354,0
1894,0
1301,0
944,0
755,0
736,0
867,0
1259,0
1467,0
1562,0
1499,0
1174,0
1254,0
1207,0
1172,0
2175,0
2624,0
2478,0
1172,0
805,0
1280,0
826,0
639,0
1003,0
867,0
822,0
812,0
964,0
1541,0
552,0
1932,0
1143,0
704,0
486,0
174,0
875,0
737,0
186,0
842,0
630,0
200,0
673,0
639,0
352,0
715,0
419,0
960,0
2341,0
2912,0
1315,0
1757,0
2107,0
1567,0
1916,0
1749,0
1452,0
1393,0
1319,0
1129,0
1091,0
707,0
585,0
542,0
507,0
458,0
1163,0
1098,0
1113,0
1061,0
1123,0
649,0
558,0
554,0
548,0
512,0
709,0
3566,0
1354,0
774,0
718,0
468,0
478,0
374,0
452,0
425,0
707,0
814,0
814,0
797,0
875,0
870,0
894,0
764,0
871,0
813,0
775,0
850,0
738,0
704,0
702,0
661,0
659,0
638,0
639,0
607,0
552,0
519,0
535,0
642,0
603,0
540,0
508,0
416,0
487,0
504,0
448,0
404,0
439,0
426,0
405,0
368,0
325,0
330,0
272,0
287,0
293,0
230,0
236,0
208,0
225,0
181,0
174,0
289,0
134,0
138,0
59,0
62,0
37,0
44,0
34,0
39,0
26,0
18,0
16,0
14,0
14,0
13,0
9,0
16,0
24,0
14,0
10,0
15,0
11,0
16,0
16,0
25,0
6,0
27,0
16,0
7,0
3,0
1,0
6,0
6,0
2,0
9,0
9,0
6,0
5,0
4,0
5,0
4,0
5,0
10,0
1,0
2,0
5,0
4,0
3,0
2,0
2,0
1,0
1,0
1,0
2,0
5,0
3,0
4,0
3,0
1,0
2,0
2,0
1,0
4,0
8,0
19,0
6,0
13,0
9,0
16,0
14,0
13,0
13,0
15,0
22,0
15,0
15,0
24,0
13,0
16,0
26,0
17,0
21,0
26,0
32,0
38,0
37,0
28,0
41,0
30,0
37,0
37,0
39,0
52,0
54,0
63,0
90,0
141,0
254,0
342,0
527,0
712,0
671,0
811,0
1380,0
1448,0
1977,0
2597,0
2688,0
2665,0
2475,0
2244,0
2686,0
2207,0
2362,0
2022,0
1243,0
446,0
926,0
1054,0
1721,0
1205,0
1501,0
1284,0
360,0
1134,0
421,0
147,0
487,0
365,0
53,0
280,0
855,0
435,0
819,0
308,0
488,0
823,0
447,0
558,0
504,0
1368,0
1064,0
2723,0
1503,0
1419,0
1201,0
1020,0
1760,0
823,0
666,0
614,0
640,0
653,0
541,0
620,0
827,0
632,0
649,0
919,0
935,0
1055,0
1421,0
1244,0
1065,0
583,0
687,0
581,0
731,0
1172,0
1294,0
1385,0
1820,0
1687,0
1741,0
2613,0
1614,0
2101,0
2195,0
1509,0
1885,0
1612,0
3292,0
2692,0
2976,0
3545,0
2531,0
2839,0
3137,0
2825,0
2567,0
2438,0
1245,0
824,0
620,0
411,0
1150,0
637,0
377,0
846,0
443,0
386,0
285,0
1227,0
1488,0
1942,0
2348,0
2177,0
1933,0
2156,0
2885,0
2415,0
2935,0
2202,0
2297,0
1658,0
1778,0
1593,0
581,0
516,0
544,0
474,0
432,0
866,0
744,0
829,0
607,0
757,0
1007,0
1148,0
947,0
1029,0
940,0
1559,0
898,0
876,0
1080,0
887,0
793,0
1639,0
992,0
1044,0
1090,0
756,0
790,0
909,0
940,0
782,0
1126,0
936,0
961,0
779,0
742,0
758,0
784,0
733,0
758,0
651,0
706,0
766,0
686,0
674,0
632,0
520,0
514,0
529,0
499,0
513,0
470,0
514,0
447,0
375,0
418,0
470,0
445,0
426,0
377,0
411,0
346,0
448,0
317,0
291,0
268,0
309,0
293,0
276,0
235,0
233,0
208,0
162,0
139,0
258,0
286,0
211,0
136,0
75,0
63,0
73,0
39,0
27,0
28,0
19,0
29,0
29,0
11,0
7,0
16,0
11,0
5,0
9,0
5,0
2,0
2,0
6,0
3,0
25,0
10,0
8,0
6,0
5,0
4,0
4,0
5,0
4,0
2,0
6,0
1,0
3,0
7,0
4,0
1,0
3,0
2,0
1,0
5,0
1,0
2,0
1,0
3,0
4,0
6,0
7,0
9,0
8,0
13,0
13,0
13,0
11,0
6,0
10,0
12,0
13,0
3,0
12,0
14,0
18,0
10,0
6,0
17,0
10,0
13,0
17,0
16,0
18,0
35,0
18,0
18,0
25,0
31,0
29,0
20,0
25,0
28,0
23,0
22,0
22,0
32,0
34,0
67,0
97,0
87,0
65,0
160,0
107,0
150,0
150,0
176,0
189,0
333,0
666,0
829,0
910,0
1352,0
1545,0
1872,0
2071,0
2421,0
3816,0
3341,0
3181,0
3086,0
3357,0
3274,0
3161,0
2880,0
3001,0
3117,0
3534,0
2982,0
3012,0
1593,0
234,0
266,0
153,0
523,0
247,0
309,0
461,0
735,0
207,0
548,0
743,0
285,0
583,0
1033,0
248,0
845,0
659,0
228,0
886,0
456,0
459,0
1206,0
881,0
1989,0
1930,0
1697,0
810,0
674,0
657,0
740,0
631,0
730,0
720,0
794,0
789,0
870,0
539,0
610,0
711,0
677,0
1048,0
892,0
950,0
1334,0
1206,0
1721,0
1615,0
1709,0
