value,label
33,0
28,0
36,0
37,0
55,0
41,0
67,0
39,0
77,0
72,0
99,0
82,0
81,0
144,0
143,0
114,0
129,0
119,0
127,0
161,0
157,0
163,0
192,0
185,0
183,0
194,0
185,0
196,0
183,0
192,0
189,0
196,0
154,0
158,0
183,0
161,0
162,0
155,0
121,0
130,0
140,0
116,0
125,0
104,0
102,0
125,0
97,0
120,0
101,0
125,0
112,0
110,0
118,0
130,0
133,0
101,0
160,0
120,0
133,0
121,0
124,0
122,0
124,0
146,0
126,0
119,0
140,0
141,0
149,0
154,0
190,0
179,0
185,0
177,0
196,0
206,0
224,0
210,0
236,0
229,0
202,0
238,0
219,0
249,0
279,0
284,0
298,0
263,0
253,0
350,0
281,0
272,0
274,0
302,0
301,0
235,0
264,0
263,0
261,0
255,0
244,0
255,0
215,0
216,0
209,0
200,0
205,0
189,0
187,0
166,0
169,0
186,0
137,0
141,0
154,0
174,0
159,0
158,0
170,0
148,0
156,0
158,0
140,0
172,0
136,0
146,0
168,0
173,0
147,0
160,0
138,0
163,0
168,0
163,0
176,0
190,0
178,0
178,0
181,0
68,1
0,1
0,1
0,1
0,1
0,1
0,1
0,1
25,1
153,0
162,0
172,0
178,0
154,0
150,0
133,0
130,0
145,0
130,0
112,0
107,0
111,0
114,0
108,0
99,0
52,0
50,0
49,0
48,0
46,0
45,0
44,0
42,0
41,0
40,0
38,0
37,0
36,0
35,0
42,0
35,0
22,0
3,0
13,0
10,0
14,0
8,0
6,0
3,0
2,0
1,0
2,0
7,0
3,0
3,0
2,0
1,0
2,0
6,0
1,0
1,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
2,0
2,0
0,0
0,0
0,0
0,0
2,0
2,0
0,0
0,0
0,0
2,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
1,0
0,0
0,0
0,0
1,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
2,0
3,0
0,0
1,0
0,0
1,0
1,0
0,0
2,0
0,0
4,0
0,0
2,0
1,0
0,0
1,0
2,0
3,0
6,0
4,0
5,0
3,0
4,0
3,0
2,0
3,0
3,0
5,0
6,0
8,0
7,0
5,0
13,0
8,0
9,0
8,0
20,0
14,0
25,0
23,0
26,0
28,0
33,0
33,0
39,0
40,0
50,0
47,0
46,0
65,0
56,0
79,0
88,0
89,0
80,0
112,0
112,0
16,0
71,0
123,0
135,0
124,0
144,0
167,0
183,0
177,0
203,0
223,0
234,0
243,0
227,0
248,0
263,0
255,0
245,0
263,0
276,0
210,0
247,0
256,0
254,0
201,0
200,0
213,0
161,0
180,0
170,0
161,0
138,0
116,0
160,0
103,0
153,0
145,0
142,0
122,0
119,0
123,0
119,0
115,0
142,0
119,0
143,0
117,0
153,0
154,0
145,0
151,0
186,0
173,0
151,0
175,0
187,0
171,0
195,0
189,0
200,0
241,0
229,0
219,0
242,0
225,0
262,0
251,0
265,0
261,0
275,0
305,0
323,0
309,0
334,0
323,0
372,0
351,0
337,0
372,0
342,0
338,0
335,0
357,0
340,0
317,0
335,0
311,0
289,0
290,0
278,0
248,0
256,0
209,0
222,0
234,0
190,0
233,0
199,0
195,0
184,0
182,0
165,0
174,0
182,0
194,0
168,0
172,0
198,0
175,0
161,0
165,0
166,0
141,0
166,0
173,0
170,0
173,0
197,0
190,0
204,0
201,0
156,0
245,0
197,0
187,0
219,0
192,0
194,0
181,0
229,0
182,0
201,0
181,0
167,0
189,0
194,0
