value,label
76,0
74,0
52,0
89,0
91,0
85,0
160,0
132,0
118,0
123,0
155,0
95,0
95,0
92,0
158,0
94,0
121,0
140,0
117,0
175,0
88,0
116,0
56,0
91,0
87,0
83,0
150,0
68,0
29,0
27,0
28,0
31,0
29,0
32,0
24,0
49,0
48,0
36,0
56,0
42,0
43,0
28,0
33,0
46,0
37,0
52,0
29,0
57,0
45,0
77,0
70,0
53,0
71,0
117,0
92,0
86,0
93,0
109,0
146,0
95,0
93,0
112,0
132,0
123,0
131,0
109,0
120,0
98,0
81,0
130,0
124,0
127,0
150,0
89,0
132,0
91,0
140,0
122,0
197,0
122,0
108,0
161,0
202,0
158,0
165,0
150,0
131,0
153,0
188,0
176,0
148,0
96,0
132,0
81,0
92,0
44,0
92,0
79,0
91,0
82,0
46,0
67,0
45,0
64,0
52,0
54,0
50,0
36,0
39,0
58,0
52,0
28,0
52,0
45,0
56,0
39,0
41,0
41,0
54,0
18,0
44,0
41,0
22,0
36,0
35,0
37,0
10,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
17,0
20,0
15,0
27,0
15,0
22,0
25,0
19,0
19,0
16,0
14,0
67,0
22,0
14,0
17,0
11,0
6,0
5,0
5,0
5,0
4,0
4,0
4,0
3,0
3,0
3,0
2,0
2,0
2,0
2,0
0,0
5,0
6,0
3,0
0,0
2,0
0,0
6,0
0,0
0,0
0,0
2,0
2,0
2,0
0,0
5,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
1,0
0,0
1,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
7,0
0,0
0,0
0,0
0,0
0,0
4,0
1,0
2,0
2,0
2,0
3,0
2,0
4,0
0,0
0,0
2,0
0,0
2,0
2,0
6,0
16,0
13,0
9,0
17,0
12,0
14,0
20,0
55,0
40,0
72,0
49,0
41,0
51,0
88,0
67,0
120,0
76,0
68,0
56,0
66,0
63,0
109,0
11,0
48,0
85,0
121,0
103,0
132,0
95,0
97,0
117,0
187,0
145,0
140,0
116,0
112,0
93,0
122,0
165,0
130,0
143,0
101,0
130,0
296,0
152,0
90,0
94,0
140,0
102,0
59,0
60,0
37,0
47,0
53,0
44,0
47,0
56,0
42,0
52,0
38,0
37,0
57,0
54,0
44,0
46,0
56,0
58,0
55,0
75,0
72,0
56,0
81,0
60,0
89,0
111,0
81,0
107,0
95,0
116,0
119,0
120,0
109,0
149,0
143,0
119,0
131,0
99,0
119,0
138,0
180,0
191,0
167,0
192,0
329,0
309,0
306,0
294,0
241,0
112,0
189,0
198,0
216,0
166,0
205,0
184,0
250,0
167,0
213,0
132,0
138,0
167,0
150,0
128,0
122,0
95,0
121,0
112,0
59,0
86,0
77,0
97,0
87,0
72,0
66,0
65,0
51,0
131,0
96,0
79,0
63,0
63,0
52,0
92,0
70,0
62,0
54,0
56,0
52,0
30,0
49,0
55,0
53,0
72,0
53,0
50,0
42,0
31,0
30,0
42,0
49,0
37,0
48,0
71,0
53,0
42,0
30,0
36,0
39,0
69,0
40,0
39,0
36,0
22,0
24,0
33,0
26,0
27,0
34,0
27,0
22,0
6,0
14,0
24,0
10,0
5,0
11,0
15,0
14,0
14,0
7,0
10,0
10,0
2,0
11,0
8,0
12,0
11,0
8,0
14,0
6,0
1,0
1,0
2,0
2,0
2,0
2,0
7,0
5,0
7,0
0,0
11,0
2,0
3,0
14,0
2,0
0,0
0,0
5,0
3,0
2,0
0,0
0,0
0,0
2,0
0,0
0,0
4,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,0
0,0
0,0
0,0
0,0
2,0
0,0
2,0
0,0
0,0
6,0
0,0
6,0
0,0
2,0
5,0
3,0
4,0
0,0
1,0
3,0
0,0
1,0
4,0
18,0
6,0
21,0
7,0
4,0
10,0
21,0
5,0
27,0
16,0
17,0
10,0
27,0
37,0
48,0
46,0
40,0
62,0
49,0
63,0
34,0
71,0
60,0
64,0
84,0
83,0
68,0
73,0
74,0
67,0
89,0
76,0
59,0
60,0
147,0
100,0
104,0
86,0
58,0
76,0
93,0
72,0
95,0
83,0
67,0
82,0
64,0
70,0
81,0
51,0
33,0
39,0
48,0
21,0
36,0
70,0
38,0
25,0
31,0
39,0
31,0
69,0
34,0
55,0
32,0
36,0
36,0
56,0
49,0
51,0
22,0
36,0
61,0
61,0
56,0
56,0
29,0
62,0
61,0
43,0
40,0
57,0
54,0
47,0
36,0
57,0
52,0
53,0
50,0
25,0
56,0
60,0
52,0
55,0
59,0
45,0
69,0
70,0
42,0
60,0
25,0
61,0
128,0
65,0
71,0
67,0
59,0
52,0
49,0
42,0
62,0
52,0
65,0
55,0
44,0
55,0
89,0
38,0
37,0
39,0
53,0
32,0
24,0
24,0
30,0
25,0
16,0
23,0
34,0
26,0
15,0
26,0
20,0
22,0
17,0
24,0
26,0
26,0
33,0
29,0
44,0
49,0
19,0
32,0
101,0
313,0
61,0
35,0
39,0
26,0
67,0
33,0
51,0
33,0
31,0
48,0
28,0
20,0
24,0
22,0
24,0
11,0
36,0
19,0
14,0
14,0
11,0
13,0
11,0
52,0
19,0
15,0
5,0
16,0
18,0
17,0
12,0
12,0
12,0
5,0
3,0
9,0
4,0
