value,label
1074024,0
1074025,0
1074025,0
1075228,0
1076071,0
1076072,0
1076072,0
1076071,0
1076071,0
1076073,0
1076071,0
1076071,0
1076072,0
1076070,0
1076072,0
1076073,0
1076073,0
1076084,0
1076094,0
1076094,0
1076093,0
1076095,0
1076351,0
1078141,0
1078143,0
1078143,0
1078143,0
1078144,0
1078142,0
1078141,0
1078143,0
1078144,0
1078142,0
1078145,0
1078145,0
1078151,0
1078150,0
1078151,0
1078142,0
1078143,0
1078143,0
1078144,0
1078138,0
1078135,0
1078134,0
1078136,0
1078135,0
1078135,0
1078135,0
1080183,0
1080183,0
1080183,0
1080182,0
1080183,0
1080185,0
1080182,0
1080184,0
1080184,0
1080184,0
1080183,0
1080184,0
1080182,0
1080183,0
1080184,0
1080184,0
1080184,0
1080182,0
1080183,0
1080951,0
1082232,0
1082231,0
1082231,0
1082230,0
1082232,0
1082231,0
1082231,0
1082231,0
1082231,0
1082229,0
1082230,0
1082232,0
1082229,0
1082217,0
1082217,0
1082217,0
1082218,0
1082217,0
1082217,0
1082217,0
1082217,0
1082216,0
1082217,0
1082217,0
1071977,0
1051496,0
1051497,0
1051497,0
1051497,0
1051496,0
1051498,0
1051496,0
1051496,0
1051498,0
1051496,0
1052220,0
1053544,0
1053546,0
1053544,0
1053549,0
1053546,0
1053544,0
1053544,0
1053544,0
1053545,0
1053545,0
1053544,0
1053544,0
1053545,0
1053544,0
1053545,0
1053545,0
1053545,0
1053546,0
1053546,0
1053681,0
1055593,0
1055593,0
1055592,0
1055592,0
1055592,0
1055592,0
1055593,0
1055592,0
1055594,0
1055592,0
1055593,0
1055594,0
1055591,0
1055595,0
1055593,0
1055594,0
1055594,0
1055593,0
1057300,0
1057641,0
1057642,0
1057641,0
1057640,0
1057641,0
1057640,0
1057641,0
1057641,0
1057642,0
1057641,0
1057641,0
1057641,0
1057640,0
1057640,0
1057641,0
1057642,0
1058097,0
1059689,0
1059689,0
1059689,0
1059689,0
1059688,0
1059689,0
1059688,0
1059689,0
1059690,0
1059690,0
1059690,0
