value,label
72,0
122,0
172,0
222,0
272,0
323,0
323,0
215,0
108,0
1,0
217,0
188,0
293,0
154,0
126,0
27,0
116,0
73,0
105,0
124,0
239,0
454,0
562,0
647,0
403,0
440,0
466,0
601,0
617,0
814,0
671,0
577,0
536,0
518,0
467,0
363,0
345,0
310,0
329,0
312,0
574,0
613,0
623,0
597,0
424,0
468,0
486,0
490,0
595,0
746,0
673,0
287,0
258,0
381,0
238,0
184,0
286,0
252,0
264,0
203,0
266,0
511,0
146,0
571,0
353,0
233,0
138,0
72,0
305,0
232,0
69,0
304,0
246,0
74,0
245,0
253,0
176,0
275,0
217,0
379,0
974,0
1340,0
676,0
931,0
788,0
787,0
723,0
702,0
590,0
576,0
582,0
602,0
628,0
432,0
346,0
348,0
350,0
306,0
751,0
773,0
714,0
839,0
697,0
466,0
410,0
475,0
453,0
409,0
659,0
864,0
676,0
746,0
727,0
519,0
394,0
471,0
520,0
448,0
802,0
1097,0
1060,0
1158,0
1178,0
1193,0
1207,0
1074,0
1010,0
1093,0
1150,0
1150,0
1274,0
1096,0
1096,0
1104,0
1198,0
1115,0
1122,0
1110,0
942,0
916,0
1003,0
1040,0
980,0
1213,0
914,0
778,0
876,0
894,0
803,0
655,0
748,0
780,0
741,0
750,0
545,0
546,0
478,0
477,0
380,0
441,0
396,0
375,0
344,0
243,0
273,0
288,0
257,0
249,0
124,0
125,0
63,0
60,0
49,0
52,0
56,0
39,0
32,0
14,0
24,0
35,0
13,0
14,0
33,0
4,0
75,0
15,0
2,0
12,0
9,0
7,0
5,0
1,0
4,0
2,0
1,0
2,0
4,0
5,0
6,0
7,0
8,0
2,0
9,0
42,0
2,0
5,0
7,0
16,0
7,0
1,0
5,0
4,0
4,0
4,0
4,0
14,0
1,0
5,0
10,0
3,0
5,0
12,0
4,0
4,0
5,0
7,0
9,0
12,0
5,0
14,0
1,0
10,0
7,0
9,0
13,0
13,0
9,0
9,0
20,0
14,0
12,0
22,0
1,0
13,0
11,0
86,0
29,0
17,0
24,0
33,0
34,0
27,0
62,0
47,0
80,0
39,0
43,0
52,0
47,0
46,0
44,0
48,0
51,0
71,0
116,0
143,0
123,0
165,0
269,0
220,0
286,0
358,0
274,0
312,0
330,0
273,0
350,0
305,0
275,0
323,0
195,0
76,0
180,0
204,0
241,0
208,0
266,0
307,0
51,0
276,0
85,0
26,0
89,0
124,0
11,0
71,0
158,0
139,0
185,0
84,0
108,0
312,0
127,0
177,0
177,0
376,0
357,0
966,0
675,0
508,0
512,0
534,0
498,0
494,0
384,0
472,0
430,0
517,0
361,0
414,0
506,0
445,0
423,0
413,0
439,0
610,0
550,0
525,0
512,0
217,0
237,0
252,0
215,0
504,0
490,0
482,0
488,0
518,0
482,0
601,0
439,0
675,0
608,0
433,0
412,0
422,0
1041,0
902,0
967,0
958,0
895,0
962,0
968,0
871,0
834,0
812,0
382,0
330,0
229,0
149,0
425,0
280,0
163,0
335,0
154,0
244,0
209,0
555,0
587,0
768,0
974,0
905,0
958,0
1054,0
1183,0
1017,0
1374,0
1119,0
1260,0
853,0
780,0
826,0
439,0
307,0
407,0
343,0
335,0
667,0
411,0
612,0
524,0
635,0
901,0
1080,0
930,0
848,0
826,0
1077,0
854,0
844,0
1115,0
856,0
920,0
1497,0
897,0
1255,0
1194,0
962,0
1003,0
1052,0
1304,0
1151,0
1379,0
1478,0
1393,0
1203,0
1196,0
1188,0
1104,0
1166,0
1251,0
1070,0
1104,0
1026,0
1062,0
1144,0
1260,0
1241,0
965,0
1140,0
1037,0
879,0
962,0
983,0
787,0
721,0
885,0
1001,0
864,0
861,0
703,0
775,0
669,0
