value,label
10,0
0,0
0,0
3,0
6,0
2,0
26,0
16,0
12,0
6,0
6,0
2,0
4,0
10,0
8,0
6,0
4,0
2,0
2,0
12,0
2,0
2,0
2,0
0,0
2,0
0,0
2,0
0,0
0,0
4,0
2,0
0,0
0,0
0,0
0,0
2,0
2,0
0,0
0,0
0,0
4,0
0,0
2,0
0,0
0,0
0,0
0,0
2,0
2,0
0,0
0,0
0,0
2,0
0,0
0,0
2,0
0,0
2,0
0,0
0,0
0,0
0,0
2,0
0,0
2,0
2,0
8,0
0,0
2,0
0,0
2,0
2,0
0,0
2,0
0,0
6,0
5176,0
532,0
7,0
4,0
7,0
7,0
11,0
14,0
14,0
21,0
17,0
15,0
21,0
11,0
19,0
15,0
20,0
30,0
35,0
28,0
28,0
42,0
44,0
60,0
53,0
81,0
86,0
131,0
103,0
126,0
199,0
181,0
211,0
248,0
227,0
235,0
252,0
312,0
295,0
310,0
341,0
370,0
420,0
406,0
461,0
508,0
409,0
311,0
213,0
472,0
679,0
623,0
652,0
701,0
574,0
864,0
813,0
796,0
805,0
794,0
760,0
799,0
835,0
746,0
807,0
784,0
733,0
730,0
771,0
735,0
598,0
571,0
564,0
498,0
496,0
486,0
434,0
440,0
424,0
475,0
364,0
352,0
545,0
436,0
419,0
387,0
387,0
380,0
440,0
379,0
465,0
497,0
386,0
500,0
368,0
570,0
515,0
539,0
567,0
440,0
662,0
475,0
647,0
627,0
623,0
651,0
719,0
738,0
705,0
752,0
799,0
799,0
734,0
807,0
779,0
798,0
877,0
862,0
835,0
849,0
880,0
904,0
940,0
676,0
1047,0
849,0
822,0
851,0
862,0
840,0
816,0
856,0
765,0
785,0
733,0
718,0
691,0
698,0
633,0
644,0
629,0
601,0
607,0
541,0
573,0
542,0
503,0
485,0
486,0
526,0
524,0
490,0
522,0
507,0
556,0
495,0
523,0
480,0
451,0
496,0
477,0
515,0
529,0
537,0
549,0
556,0
552,0
434,0
662,0
540,0
478,0
568,0
488,0
520,0
491,0
544,0
509,0
513,0
480,0
434,0
447,0
501,0
509,0
440,0
413,0
396,0
357,0
378,0
364,0
377,0
352,0
353,0
307,0
337,0
254,0
279,0
291,0
265,0
226,0
184,0
213,0
145,0
205,0
207,0
157,0
143,0
162,0
138,0
108,0
97,0
65,0
116,0
95,0
96,0
70,0
67,0
39,0
28,0
16,0
18,0
8,0
6,0
10,0
10,0
6,0
4,0
6,0
10,0
4,0
4,0
4,0
2,0
4,0
4,0
2,0
4,0
0,0
2,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
4,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
2,0
2,0
4,0
4,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,0
0,0
2,0
2,0
4,0
0,0
0,0
0,0
3919,0
885,0
4,0
10,0
4,0
1,0
9,0
11,0
15,0
7,0
19,0
15,0
17,0
6,0
9,0
15,0
13,0
30,0
25,0
26,0
37,0
27,0
40,0
30,0
45,0
82,0
78,0
81,0
75,0
123,0
132,0
148,0
140,0
173,0
151,0
140,0
280,0
208,0
221,0
220,0
244,0
249,0
246,0
345,0
319,0
405,0
351,0
343,0
481,0
427,0
460,0
493,0
538,0
517,0
594,0
608,0
692,0
687,0
718,0
827,0
760,0
862,0
859,0
764,0
801,0
738,0
759,0
647,0
712,0
646,0
608,0
634,0
569,0
579,0
576,0
453,0
451,0
485,0
401,0
382,0
371,0
365,0
457,0
349,0
399,0
359,0
381,0
377,0
361,0
419,0
329,0
378,0
326,0
381,0
384,0
401,0
446,0
425,0
452,0
420,0
443,0
456,0
464,0
455,0
490,0
458,0
484,0
480,0
450,0
536,0
516,0
517,0
526,0
595,0
579,0
579,0
642,0
642,0
783,0
742,0
779,0
717,0
875,0
833,0
910,0
907,0
810,0
897,0
877,0
879,0
855,0
777,0
795,0
660,0
692,0
725,0
678,0
651,0
566,0
606,0
568,0
571,0
523,0
488,0
517,0
472,0
504,0
420,0
458,0
417,0
458,0
390,0
424,0
428,0
422,0
474,0
426,0
460,0
420,0
471,0
416,0
433,0
372,0
557,0
487,0
515,0
466,0
457,0
509,0
459,0
431,0
514,0
450,0
499,0
481,0
473,0
421,0
461,0
386,0
419,0
404,0
367,0
355,0
362,0
378,0
349,0
335,0
305,0
321,0
253,0
295,0
312,0
285,0
249,0
267,0
276,0
245,0
220,0
216,0
264,0
228,0
190,0
179,0
155,0
151,0
128,0
148,0
158,0
124,0
124,0
85,0
59,0
87,0
53,0
69,0
50,0
49,0
10,0
16,0
16,0
12,0
28,0
18,0
12,0
8,0
10,0
4,0
2,0
0,0
4,0
2,0
8,0
8,0
6,0
0,0
2,0
0,0
0,0
6,0
2,0
0,0
2,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
2,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
2,0
2,0
2,0
0,0
0,0
4,0
0,0
4,0
4,0
2,0
2,0
0,0
0,0
4,0
2,0
2994,0
248,0
9,0
5,0
2,0
8,0
2,0
5,0
7,0
2,0
8,0
15,0
13,0
12,0
15,0
18,0
10,0
7,0
15,0
15,0
37,0
25,0
37,0
38,0
33,0
43,0
49,0
78,0
53,0
68,0
81,0
84,0
105,0
78,0
107,0
107,0
119,0
128,0
150,0
169,0
186,0
125,0
213,0
202,0
211,0
228,0
226,0
240,0
301,0
234,0
402,0
387,0
334,0
403,0
444,0
433,0
508,0
615,0
608,0
672,0
660,0
706,0
693,0
723,0
666,0
702,0
620,0
658,0
659,0
559,0
550,0
496,0
493,0
480,0
441,0
414,0
391,0
398,0
393,0
357,0
318,0
356,0
369,0
355,0
349,0
364,0
342,0
361,0
337,0
326,0
353,0
329,0
343,0
348,0
343,0
347,0
355,0
380,0
377,0
356,0
349,0
294,0
484,0
398,0
421,0
423,0
419,0
372,0
418,0
429,0
482,0
478,0
433,0
475,0
514,0
559,0
490,0
601,0
598,0
620,0
648,0
741,0
790,0
748,0
703,0
693,0
661,0
725,0
739,0
798,0
728,0
650,0
702,0
620,0
582,0
567,0
604,0
545,0
494,0
555,0
457,0
454,0
409,0
437,0
378,0
357,0
416,0
404,0
401,0
352,0
375,0
422,0
396,0
375,0
402,0
376,0
388,0
418,0
384,0
404,0
436,0
383,0
431,0
440,0
384,0
382,0
397,0
375,0
464,0
483,0
424,0
447,0
419,0
426,0
482,0
392,0
416,0
393,0
441,0
393,0
417,0
338,0
387,0
352,0
301,0
328,0
322,0
339,0
310,0
312,0
317,0
305,0
237,0
215,0
243,0
243,0
235,0
209,0
208,0
217,0
152,0
211,0
162,0
166,0
149,0
118,0
107,0
120,0
94,0
140,0
95,0
84,0
72,0
76,0
76,0
60,0
35,0
22,0
20,0
12,0
20,0
12,0
6,0
4,0
12,0
6,0
2,0
4,0
2,0
0,0
2,0
2,0
0,0
4,0
0,0
6,0
2,0
4,0
0,0
4,0
0,0
0,0
2,0
0,0
0,0
2,0
0,0
0,0
2,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
0,0
2,0
2,0
0,0
0,0
0,0
4,0
2,0
0,0
0,0
6,0
0,0
2,0
2,0
2,0
4,0
0,0
2,0
2051,0
87,0
9,0
5,0
5,0
7,0
5,0
6,0
15,0
11,0
7,0
16,0
12,0
19,0
23,0
15,0
24,0
28,0
26,0
34,0
31,0
27,0
37,0
35,0
57,0
56,0
98,0
99,0
140,0
93,0
209,0
197,0
218,0
263,0
291,0
277,0
248,0
282,0
258,0
249,0
366,0
359,0
355,0
398,0
390,0
450,0
527,0
517,0
572,0
583,0
539,0
669,0
684,0
743,0
735,0
747,0
786,0
725,0
865,0
898,0
829,0
857,0
888,0
812,0
903,0
838,0
724,0
834,0
678,0
687,0
685,0
654,0
606,0
599,0
543,0
427,0
492,0
442,0
429,0
404,0
468,0
406,0
453,0
452,0
424,0
461,0
469,0
445,0
421,0
348,0
490,0
464,0
529,0
433,0
506,0
480,0
497,0
518,0
552,0
574,0
576,0
430,0
744,0
652,0
638,0
716,0
761,0
836,0
754,0
702,0
714,0
795,0
751,0
715,0
1113,0
899,0
927,0
1032,0
967,0
1006,0
1033,0
1178,0
1162,0
1110,0
1096,0
1149,0
1173,0
1089,0
1109,0
1040,0
1013,0
1005,0
931,0
887,0
897,0
853,0
742,0
656,0
938,0
741,0
696,0
712,0
657,0
625,0
575,0
588,0
581,0
592,0
553,0
544,0
587,0
576,0
556,0
546,0
524,0
589,0
595,0
582,0
542,0
611,0
564,0
631,0
605,0
611,0
657,0
602,0
622,0
609,0
614,0
611,0
611,0
653,0
476,0
748,0
585,0
639,0
628,0
591,0
578,0
584,0
543,0
592,0
588,0
602,0
594,0
483,0
519,0
488,0
491,0
462,0
453,0
496,0
411,0
387,0
358,0
401,0
321,0
324,0
267,0
366,0
278,0
276,0
274,0
231,0
215,0
215,0
209,0
186,0
162,0
201,0
153,0
147,0
143,0
134,0
261,0
95,0
53,0
44,0
26,0
22,0
16,0
14,0
16,0
10,0
6,0
10,0
14,0
4,0
6,0
10,0
10,0
2,0
4,0
6,0
2,0
0,0
6,0
2,0
0,0
0,0
2,0
0,0
2,0
0,0
2,0
2,0
0,0
0,0
2,0
2,0
0,0
0,0
2,0
0,0
0,0
2,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
4,0
0,0
2,0
0,0
2,0
0,0
0,0
2,0
0,0
2,0
0,0
6,0
0,0
0,0
0,0
0,0
0,0
2,0
0,0
4,0
4,0
2802,0
63,0
0,0
8,0
6,0
13,0
13,0
19,0
14,0
13,0
12,0
17,0
12,0
9,0
13,0
34,0
13,0
43,0
30,0
49,0
35,0
34,0
60,0
62,0
78,0
82,0
110,0
143,0
136,0
149,0
184,0
198,0
286,0
228,0
281,0
222,0
481,0
451,0
356,0
377,0
407,0
308,0
475,0
500,0
505,0
