value,label
217,0
220,0
182,0
136,0
190,0
166,0
142,0
114,0
108,0
130,0
80,0
96,0
80,0
92,0
66,0
60,0
62,0
64,0
68,0
50,0
36,0
46,0
44,0
46,0
40,0
40,0
50,0
54,0
48,0
46,0
36,0
28,0
30,0
26,0
24,0
18,0
34,0
42,0
25,0
34,0
32,0
34,0
56,0
40,0
32,0
38,0
28,0
44,0
44,0
20,0
50,0
36,0
50,0
42,0
54,0
40,0
52,0
54,0
64,0
76,0
70,0
120,0
148,0
120,0
178,0
360,0
378,0
586,0
752,0
708,0
906,0
1218,0
1672,0
1942,0
2266,0
2734,0
3338,0
3818,0
4718,0
5746,0
6720,0
7884,0
9364,0
10780,0
12486,0
14432,0
16492,0
18064,0
19952,0
21696,0
24366,0
27496,0
30832,0
33282,0
35484,0
36000,0
38724,0
40588,0
43684,0
44214,0
41700,0
39016,0
36314,0
36776,0
35806,0
36408,0
33334,0
28514,0
23838,0
21280,0
20238,0
19348,0
17052,0
15508,0
13866,0
11472,0
11322,0
10470,0
10056,0
8740,0
7532,0
7232,0
6836,0
6318,0
5950,0
5878,0
5446,0
5090,0
5240,0
4890,0
4636,0
4538,0
4474,0
4494,0
4554,0
4960,0
5114,0
4998,0
5466,0
5200,0
5290,0
4902,0
5932,0
6378,0
6220,0
6236,0
6866,0
6822,0
6510,0
6480,0
6332,0
6214,0
6084,0
5752,0
5300,0
5402,0
5496,0
5368,0
5460,0
5262,0
5364,0
4932,0
4782,0
5278,0
4904,0
4812,0
4984,0
4576,0
4386,0
4408,0
4608,0
4488,0
4250,0
10004,0
7542,0
4644,0
6340,0
6852,0
10510,0
5252,0
4956,0
5048,0
5304,0
5134,0
5238,0
5384,0
5174,0
5718,0
5754,0
7036,0
5762,0
5600,0
6152,0
7274,0
7336,0
7350,0
7990,0
8090,0
8886,0
10870,0
11984,0
11422,0
11890,0
12962,0
14782,0
22172,0
24846,0
23284,0
23104,0
22136,0
24052,0
30274,0
33068,0
31888,0
28878,0
28180,0
26058,0
28938,0
30370,0
29052,0
28142,0
25546,0
23858,0
22800,0
21730,0
20126,0
19324,0
17908,0
15722,0
15646,0
14764,0
13876,0
12192,0
11928,0
10904,0
10576,0
10290,0
9070,0
8942,0
8236,0
8018,0
7836,0
8292,0
7394,0
7708,0
6754,0
6576,0
6694,0
6744,0
6492,0
6146,0
6062,0
6022,0
6262,0
6374,0
5930,0
5304,0
5032,0
4930,0
4954,0
4762,0
4320,0
4510,0
4234,0
4574,0
4896,0
4356,0
3744,0
3252,0
3068,0
2988,0
2848,0
2528,0
2188,0
1872,0
1588,0
1312,0
1144,0
930,0
912,0
510,0
526,0
412,0
262,0
272,0
206,0
244,0
176,0
148,0
118,0
130,0
112,0
88,0
84,0
122,0
78,0
104,0
84,0
82,0
74,0
118,0
84,0
70,0
82,0
80,0
76,0
56,0
66,0
44,0
40,0
74,0
58,0
36,0
40,0
70,0
40,0
42,0
44,0
52,0
46,0
54,0
38,0
46,0
27,0
16,0
32,0
38,0
48,0
44,0
34,0
46,0
54,0
47,0
30,0
28,0
34,0
38,0
38,0
45,0
40,0
22,0
42,0
56,0
76,0
44,0
38,0
54,0
58,0
62,0
72,0
128,0
130,0
192,0
308,0
354,0
418,0
602,0
744,0
1014,0
1298,0
1340,0
1816,0
2070,0
2442,0
2850,0
3406,0
4300,0
5266,0
6274,0
7180,0
8474,0
10010,0
11580,0
13794,0
15210,0
16920,0
18594,0
20168,0
21706,0
24550,0
27532,0
30466,0
32320,0
32292,0
34600,0
37234,0
39368,0
39912,0
38282,0
34734,0
33480,0
33776,0
33450,0
34054,0
31282,0
26608,0
22290,0
20032,0
19610,0
18104,0
17324,0
15012,0
13398,0
11950,0
11304,0
10554,0
9650,0
8298,0
7464,0
6544,0
6416,0
6240,0
5592,0
5200,0
5422,0
4966,0
4782,0
4892,0
4514,0
4372,0
4640,0
4602,0
4864,0
4494,0
4560,0
5038,0
5080,0
5168,0
4966,0
5412,0
5626,0
6222,0
6332,0
6554,0
6722,0
6332,0
6556,0
6608,0
6180,0
5970,0
5466,0
5960,0
5748,0
5648,0
5196,0
5170,0
4938,0
5096,0
4998,0
5338,0
4908,0
4726,0
4952,0
4676,0
4598,0
4474,0
4560,0
4468,0
4110,0
4552,0
4588,0
4290,0
4402,0
4130,0
4496,0
4376,0
4828,0
4280,0
4564,0
4852,0
4978,0
4876,0
5068,0
5320,0
5008,0
5292,0
5864,0
5322,0
5608,0
5550,0
6316,0
6360,0
7178,0
6986,0
7122,0
7606,0
8414,0
9912,0
11138,0
10468,0
10502,0
11374,0
14512,0
19744,0
21894,0
21604,0
20500,0
20554,0
21734,0
27074,0
29994,0
28120,0
26066,0
24380,0
24882,0
26614,0
27692,0
27062,0
25936,0
24746,0
22644,0
21870,0
20708,0
20066,0
18878,0
17474,0
15624,0
15068,0
13896,0
13206,0
12422,0
11508,0
10450,0
10576,0
9890,0
9166,0
9204,0
8016,0
7906,0
8258,0
8062,0
7090,0
7322,0
6984,0
6484,0
6530,0
6492,0
6504,0
6016,0
5900,0
5660,0
6246,0
6488,0
5592,0
5340,0
5412,0
5454,0
5080,0
4820,0
4336,0
4594,0
4154,0
4528,0
4764,0
4434,0
3992,0
3294,0
2998,0
2880,0
2892,0
2462,0
2222,0
1868,0
1688,0
1324,0
1186,0
1120,0
780,0
614,0
600,0
360,0
340,0
252,0
218,0
194,0
220,0
232,0
196,0
110,0
142,0
138,0
86,0
128,0
126,0
68,0
100,0
76,0
72,0
102,0
74,0
84,0
46,0
58,0
42,0
76,0
36,0
32,0
50,0
40,0
38,0
48,0
38,0
28,0
38,0
38,0
36,0
56,0
34,0
30,0
30,0
26,0
26,0
20,0
26,0
32,0
32,0
30,0
44,0
48,0
58,0
26,0
34,0
44,0
56,0
40,0
30,0
42,0
38,0
46,0
50,0
36,0
52,0
46,0
54,0
56,0
54,0
46,0
86,0
134,0
90,0
186,0
262,0
404,0
520,0
636,0
750,0
1044,0
1102,0
1484,0
1838,0
2190,0
2460,0
2784,0
3368,0
4524,0
5040,0
6640,0
7278,0
8434,0
9758,0
11312,0
13496,0
15172,0
16740,0
17932,0
19762,0
22038,0
24296,0
26898,0
29420,0
31540,0
32466,0
33788,0
36960,0
40026,0
41224,0
38992,0
36182,0
34130,0
34020,0
34930,0
34224,0
31776,0
27038,0
22630,0
20586,0
18192,0
18110,0
16776,0
15034,0
13238,0
11742,0
11020,0
10056,0
9328,0
7906,0
7274,0
6740,0
6592,0
6108,0
5786,0
5400,0
5510,0
5482,0
5078,0
5148,0
4902,0
4622,0
4190,0
4400,0
4614,0
4540,0
4766,0
4754,0
4702,0
4980,0
5066,0
5640,0
5990,0
6298,0
6484,0
6472,0
6428,0
6686,0
6210,0
6104,0
5806,0
5534,0
5714,0
5292,0
5260,0
5252,0
4552,0
5218,0
5152,0
5170,0
5026,0
5080,0
5138,0
4902,0
4684,0
4646,0
4692,0
5082,0
4248,0
4396,0
4406,0
4474,0
4110,0
4254,0
4174,0
4192,0
4376,0
4526,0
4730,0
4390,0
4834,0
4822,0
5026,0
4666,0
4802,0
4952,0
4930,0
5262,0
5444,0
5174,0
5520,0
5682,0
5782,0
6450,0
7044,0
7148,0
7698,0
7402,0
8484,0
10202,0
10812,0
10774,0
10994,0
11910,0
14462,0
20258,0
22552,0
21000,0
20190,0
19912,0
20936,0
27384,0
28734,0
27314,0
25562,0
24650,0
23464,0
26292,0
27506,0
