value,label
172,0
180,0
186,0
184,0
148,0
132,0
126,0
124,0
92,0
120,0
86,0
64,0
80,0
78,0
52,0
72,0
56,0
54,0
48,0
56,0
42,0
48,0
72,0
38,0
36,0
27,0
46,0
37,0
40,0
58,0
37,0
30,0
38,0
35,0
25,0
22,0
28,0
38,0
23,0
30,0
40,0
16,0
36,0
30,0
46,0
36,0
25,0
28,0
25,0
50,0
50,0
40,0
42,0
46,0
40,0
18,0
28,0
30,0
24,0
38,0
46,0
56,0
66,0
62,0
44,0
72,0
68,0
50,0
106,0
86,0
122,0
162,0
92,0
118,0
144,0
144,0
174,0
190,0
596,0
230,0
236,0
338,0
276,0
262,0
360,0
354,0
344,0
440,0
500,0
442,0
562,0
780,0
410,0
486,0
886,0
572,0
502,0
884,0
1080,0
732,0
862,0
644,0
770,0
730,0
774,0
774,0
778,0
828,0
810,0
906,0
916,0
908,0
854,0
1170,0
1292,0
934,0
946,0
998,0
1306,0
1038,0
1590,0
1002,0
1066,0
1034,0
930,0
954,0
910,0
938,0
808,0
972,0
1240,0
1058,0
914,0
1026,0
888,0
962,0
994,0
928,0
870,0
916,0
1006,0
1162,0
956,0
734,0
788,0
784,0
726,0
796,0
798,0
1112,0
754,0
824,0
788,0
736,0
730,0
998,0
620,0
948,0
674,0
828,0
884,0
602,0
584,0
570,0
688,0
570,0
602,0
856,0
604,0
622,0
640,0
670,0
692,0
884,0
724,0
734,0
958,0
1016,0
644,0
658,0
696,0
752,0
790,0
758,0
692,0
700,0
708,0
732,0
690,0
790,0
968,0
792,0
1394,0
740,0
768,0
756,0
824,0
846,0
1376,0
762,0
752,0
710,0
782,0
746,0
748,0
914,0
966,0
910,0
890,0
758,0
946,0
694,0
772,0
650,0
716,0
678,0
580,0
646,0
610,0
624,0
596,0
852,0
586,0
658,0
590,0
556,0
638,0
558,0
586,0
756,0
656,0
624,0
604,0
638,0
654,0
626,0
534,0
554,0
566,0
680,0
574,0
558,0
588,0
542,0
520,0
502,0
890,0
554,0
552,0
532,0
530,0
524,0
512,0
490,0
558,0
504,0
524,0
516,0
464,0
472,0
520,0
482,0
512,0
520,0
454,0
386,0
358,0
418,0
354,0
300,0
366,0
430,0
380,0
370,0
312,0
344,0
308,0
286,0
234,0
238,0
240,0
260,0
224,0
158,0
176,0
172,0
180,0
156,0
138,0
174,0
166,0
216,0
140,0
142,0
184,0
108,0
110,0
132,0
122,0
134,0
102,0
90,0
84,0
94,0
88,0
118,0
90,0
56,0
48,0
48,0
58,0
52,0
52,0
58,0
48,0
56,0
34,0
38,0
28,0
42,0
38,0
20,0
38,0
38,0
24,0
42,0
46,0
22,0
34,0
24,0
22,0
15,0
38,0
22,0
30,0
45,0
32,0
50,0
30,0
46,0
46,0
34,0
68,0
52,0
44,0
40,0
40,0
30,0
40,0
50,0
58,0
54,0
62,0
78,0
100,0
76,0
140,0
84,0
92,0
120,0
118,0
138,0
140,0
180,0
210,0
194,0
228,0
242,0
282,0
244,0
328,0
310,0
324,0
414,0
454,0
382,0
534,0
426,0
444,0
458,0
380,0
404,0
450,0
476,0
706,0
728,0
706,0
656,0
678,0
688,0
638,0
710,0
780,0
818,0
804,0
780,0
826,0
980,0
1100,0
1260,0
1236,0
1284,0
994,0
962,0
880,0
920,0
1026,0
1010,0
1032,0
1256,0
1016,0
952,0
988,0
932,0
914,0
904,0
940,0
1568,0
940,0
946,0
902,0
922,0
1314,0
976,0
986,0
1022,0
894,0
1068,0
900,0
902,0
788,0
732,0
982,0
732,0
794,0
1156,0
830,0
840,0
754,0
718,0
790,0
770,0
626,0
634,0
612,0
676,0
820,0
642,0
680,0
642,0
568,0
638,0
638,0
568,0
588,0
558,0
516,0
618,0
926,0
648,0
634,0
672,0
684,0
762,0
678,0
988,0
732,0
1078,0
754,0
706,0
752,0
858,0
768,0
1042,0
788,0
760,0
752,0
784,0
770,0
780,0
708,0
666,0
758,0
744,0
770,0
1698,0
670,0
774,0
678,0
730,0
670,0
712,0
654,0
786,0
560,0
668,0
592,0
624,0
604,0
584,0
578,0
602,0
610,0
518,0
472,0
606,0
544,0
878,0
794,0
590,0
702,0
586,0
594,0
648,0
552,0
646,0
524,0
688,0
672,0
570,0
606,0
618,0
592,0
694,0
668,0
604,0
1230,0
896,0
606,0
584,0
560,0
600,0
632,0
624,0
604,0
568,0
582,0
630,0
566,0
564,0
530,0
544,0
534,0
464,0
820,0
446,0
392,0
454,0
482,0
480,0
396,0
420,0
624,0
442,0
758,0
760,0
354,0
418,0
400,0
398,0
694,0
334,0
304,0
314,0
250,0
262,0
224,0
294,0
304,0
192,0
