value,label
1764,0
2485,0
3108,0
3462,0
3639,0
4403,0
4942,0
5593,0
6560,0
7208,0
9763,0
9101,0
10713,0
11477,0
10687,0
11390,0
13310,0
17261,0
13892,0
18024,0
14482,0
14490,0
13350,0
14004,0
15576,0
15502,0
17199,0
15762,0
15629,0
16504,0
15889,0
14958,0
15344,0
15865,0
16514,0
16748,0
15875,0
16558,0
16354,0
16393,0
15590,0
15570,0
13314,0
13241,0
12992,0
11370,0
10808,0
10585,0
10234,0
9394,0
8990,0
8151,0
9948,0
9524,0
8226,0
8689,0
7724,0
7496,0
7174,0
7836,0
7676,0
7975,0
8106,0
8294,0
7836,0
7589,0
7558,0
8445,0
9127,0
9146,0
9601,0
9513,0
10595,0
11035,0
11657,0
13282,0
12539,0
12931,0
13050,0
12817,0
14078,0
13946,0
14320,0
13826,0
13611,0
13863,0
13567,0
13572,0
13550,0
13258,0
13927,0
14172,0
15050,0
13596,0
13671,0
14202,0
13678,0
14006,0
14270,0
13843,0
14706,0
14637,0
13641,0
13589,0
13868,0
12520,0
13374,0
12026,0
11240,0
10932,0
11160,0
10166,0
9991,0
10176,0
9022,0
8565,0
7852,0
7617,0
7144,0
7121,0
6278,0
5466,0
5710,0
4906,0
4228,0
4319,0
4087,0
3827,0
4053,0
4510,0
4575,0
4369,0
3899,0
3376,0
3873,0
3991,0
3919,0
3763,0
3836,0
3207,0
3209,0
3261,0
3276,0
3174,0
2933,0
2688,0
2582,0
2733,0
2538,0
2452,0
2367,0
2248,0
2798,0
3163,0
3018,0
2281,0
2171,0
2039,0
1887,0
2018,0
2081,0
2233,0
2353,0
2159,0
1966,0
1880,0
1917,0
1782,0
1949,0
1949,0
1726,0
1592,0
1649,0
1586,0
1801,0
1550,0
1528,0
1579,0
1988,0
1984,0
1508,0
1428,0
1365,0
1440,0
1404,0
1423,0
1316,0
1227,0
1275,0
1382,0
1238,0
1234,0
1352,0
1311,0
1247,0
1252,0
1310,0
1213,0
1348,0
1230,0
1275,0
1239,0
1235,0
1253,0
1207,0
1565,0
2250,0
2140,0
2157,0
1812,0
1224,0
1146,0
1134,0
1163,0
1302,0
1281,0
1379,0
1351,0
1306,0
1244,0
1153,0
1533,0
1495,0
1272,0
1341,0
1364,0
1305,0
1321,0
1368,0
1337,0
1312,0
1367,0
1405,0
1244,0
2182,0
2259,0
2145,0
2183,0
2066,0
2007,0
2052,0
2068,0
2091,0
1832,0
1726,0
1716,0
1769,0
1700,0
1710,0
1729,0
1720,0
1721,0
1822,0
1739,0
1683,0
1775,0
1675,0
1574,0
1381,0
1159,0
1067,0
996,0
991,0
979,0
1024,0
1142,0
2118,0
1699,0
1847,0
1691,0
1156,0
1013,0
1025,0
1057,0
1021,0
1065,0
2128,0
2069,0
2187,0
2463,0
2384,0
2297,0
1849,0
1280,0
1588,0
1494,0
1313,0
1513,0
2071,0
2942,0
3005,0
3406,0
4003,0
4448,0
5461,0
5955,0
6518,0
7628,0
7911,0
8637,0
9428,0
10021,0
10680,0
10232,0
10824,0
12246,0
12290,0
12034,0
11607,0
13201,0
13356,0
14145,0
13516,0
13163,0
12566,0
12932,0
14214,0
14089,0
14215,0
13447,0
14532,0
14782,0
14877,0
15411,0
13727,0
14236,0
13476,0
12888,0
13967,0
13071,0
12121,0
11700,0
11034,0
10903,0
10038,0
8829,0
7888,0
7965,0
7863,0
7706,0
7760,0
7547,0
7394,0
6933,0
6507,0
6733,0
7395,0
7005,0
7670,0
7464,0
8359,0
8652,0
8084,0
8072,0
8593,0
9366,0
10123,0
10088,0
9788,0
9631,0
10020,0
10979,0
11911,0
12713,0
12357,0
11997,0
13895,0
14141,0
14020,0
15111,0
14251,0
15152,0
15449,0
17005,0
17103,0
14328,0
14670,0
14715,0
14959,0
14549,0
17114,0
15001,0
14640,0
13897,0
13480,0
12502,0
13030,0
12673,0
13514,0
13084,0
12760,0
14114,0
14619,0
13423,0
12820,0
11877,0
11888,0
11185,0
11242,0
11053,0
10033,0
10504,0
8150,0
8467,0
8339,0
7408,0
6907,0
6498,0
6360,0
6102,0
5452,0
5613,0
5590,0
4831,0
4454,0
4554,0
4748,0
4209,0
3930,0
4346,0
4131,0
4060,0
3960,0
3378,0
3478,0
3223,0
3649,0
3337,0
3441,0
3351,0
3352,0
3151,0
3083,0
2962,0
2762,0
2998,0
3141,0
2978,0
3480,0
3485,0
2751,0
2567,0
2813,0
3487,0
3309,0
3138,0
2805,0
2500,0
2661,0
2994,0
2971,0
2326,0
2038,0
2024,0
1930,0
2148,0
2427,0
1822,0
1995,0
2386,0
1994,0
1855,0
1804,0
1884,0
1335,0
1302,0
1330,0
1344,0
1557,0
1334,0
1230,0
1233,0
1692,0
1783,0
1819,0
1805,0
1722,0
1428,0
1394,0
1396,0
1831,0
2040,0
1759,0
1397,0
1351,0
1638,0
1679,0
1693,0
1670,0
1670,0
1687,0
1716,0
2358,0
3180,0
3007,0
2177,0
1750,0
1423,0
1655,0
1525,0
1534,0
1554,0
1533,0
1536,0
1613,0
2381,0
1626,0
1531,0
1543,0
1469,0
1528,0
1519,0
1542,0
1505,0
1521,0
1471,0
1584,0
1501,0
1470,0
1508,0
1441,0
1506,0
1592,0
1470,0
1460,0
1532,0
1469,0
1462,0
2150,0
2585,0
2327,0
1493,0
1482,0
1489,0
1524,0
1501,0
1495,0
1484,0
1453,0
1414,0
1467,0
1443,0
1380,0
1438,0
1435,0
1508,0
1524,0
1434,0
1385,0
1450,0
1413,0
1388,0
1447,0
1469,0
1404,0
1418,0
1431,0
1387,0
1471,0
1488,0
1420,0
1434,0
1419,0
1422,0
1468,0
1435,0
1443,0
1655,0
1712,0
1593,0
1604,0
1718,0
1658,0
1735,0
1935,0
1904,0
2377,0
3049,0
3741,0
3906,0
5033,0
4713,0
5508,0
6716,0
7087,0
7647,0
8713,0
9095,0
9779,0
9678,0
10656,0
10718,0
11066,0
11708,0
12276,0
12783,0
12833,0
13587,0
14357,0
14831,0
15386,0
14711,0
14958,0
15003,0
14179,0
14100,0
15062,0
15032,0
15049,0
14549,0
14419,0
14809,0
13696,0
14144,0
13670,0
13446,0
13889,0
12645,0
12226,0
10951,0
11527,0
20658,0
13102,0
10127,0
8173,0
7965,0
7924,0
8106,0
7925,0
7430,0
7304,0
6939,0
7296,0
7574,0
7864,0
6999,0
7549,0
7867,0
7955,0
7614,0
7703,0
8436,0
8620,0
9158,0
9748,0
9427,0
9558,0
9810,0
9958,0
10676,0
10432,0
11318,0
12434,0
12396,0
12581,0
12548,0
12799,0
12340,0
12401,0
12340,0
12963,0
12521,0
13026,0
14694,0
15572,0
14108,0
14069,0
14163,0
14796,0
13485,0
14701,0
13589,0
13319,0
14680,0
15727,0
14596,0
13166,0
14307,0
13867,0
14591,0
13525,0
12695,0
12032,0
11894,0
11590,0
10623,0
10043,0
9884,0
9194,0
8992,0
7623,0
7513,0
6283,0
6977,0
6160,0
6027,0
5477,0
4880,0
4799,0
4577,0
5131,0
5165,0
4603,0
4462,0
4514,0
4267,0
4106,0
4145,0
3851,0
3641,0
3724,0
3912,0
3991,0
3688,0
3453,0
3548,0
3468,0
3722,0
3448,0
3256,0
2737,0
2800,0
2737,0
2761,0
2477,0
2724,0
2772,0
2426,0
2360,0
3005,0
2963,0
2870,0
2814,0
2706,0
2580,0
2631,0
2986,0
2605,0
2643,0
2662,0
2350,0
2421,0
2492,0
2474,0
2812,0
2727,0
2743,0
2583,0
2266,0
2121,0
2156,0
1785,0
1919,0
1961,0
1881,0
1925,0
2068,0
1599,0
2063,0
1951,0
1539,0
2061,0
1896,0
2032,0
1716,0
1564,0
1895,0
1887,0
1950,0
1804,0
1496,0
1576,0
1468,0
1506,0
1808,0
1889,0
1895,0
1791,0
1764,0
1826,0
1586,0
1510,0
1428,0
1323,0
1601,0
1631,0
1543,0
1594,0
1508,0
1540,0
1526,0
1577,0
1569,0
1496,0
1489,0
1536,0
1461,0
1543,0
1539,0
1540,0
1630,0
1563,0
1548,0
1547,0
1662,0
1600,0
1584,0
1531,0
1348,0
1391,0
1404,0
1397,0
1451,0
1613,0
1583,0
1340,0
1473,0
1419,0
1410,0
1510,0
1397,0
1375,0
1484,0
1487,0
