value,label
24842,0
23428,0
20514,0
19520,0
18884,0
17390,0
15966,0
14902,0
13534,0
12366,0
11876,0
11152,0
10494,0
9514,0
9456,0
8648,0
7848,0
7576,0
7304,0
7032,0
6410,0
6112,0
5872,0
5494,0
5390,0
5074,0
4620,0
4632,0
4542,0
4464,0
4548,0
3942,0
4094,0
3680,0
3524,0
3546,0
3574,0
3468,0
3572,0
3278,0
3422,0
3146,0
3148,0
3046,0
2896,0
3000,0
3126,0
3036,0
3030,0
3338,0
3112,0
3150,0
3136,0
3464,0
3150,0
3406,0
3520,0
3780,0
3726,0
4116,0
4298,0
4804,0
5148,0
5200,0
5808,0
6012,0
6620,0
7316,0
7738,0
8352,0
9284,0
9498,0
11616,0
13188,0
14290,0
15914,0
17446,0
18426,0
20888,0
21960,0
23728,0
24676,0
26654,0
27966,0
30618,0
32256,0
33762,0
35084,0
35094,0
36254,0
38298,0
37902,0
38650,0
39816,0
39126,0
40520,0
45226,0
49628,0
51442,0
54780,0
56018,0
56454,0
60106,0
62236,0
64266,0
64662,0
63532,0
64678,0
75190,0
79002,0
78136,0
76090,0
74842,0
74710,0
74742,0
78984,0
80018,0
80230,0
79742,0
77108,0
81490,0
82396,0
82736,0
81434,0
81684,0
80702,0
81158,0
79566,0
77556,0
79126,0
77700,0
76226,0
77388,0
79424,0
76948,0
76730,0
76078,0
73164,0
71216,0
70966,0
69332,0
68746,0
68614,0
66048,0
65276,0
64408,0
64960,0
66012,0
66996,0
68122,0
67498,0
68112,0
67164,0
67430,0
65462,0
65926,0
65682,0
66086,0
65048,0
65342,0
65384,0
65128,0
65490,0
66206,0
66026,0
65388,0
65300,0
65582,0
69348,0
72834,0
72916,0
73352,0
70816,0
69814,0
72430,0
74556,0
73060,0
72740,0
72982,0
71564,0
74684,0
74268,0
73572,0
72920,0
74038,0
73272,0
73824,0
73568,0
71996,0
72166,0
70608,0
69244,0
70084,0
70654,0
69474,0
68702,0
67966,0
69894,0
69316,0
69070,0
69306,0
70880,0
68936,0
69172,0
67294,0
68682,0
69106,0
68494,0
68696,0
67772,0
66800,0
65642,0
67068,0
68614,0
68344,0
68242,0
66632,0
65948,0
65718,0
65978,0
66400,0
66510,0
67390,0
67430,0
67442,0
68342,0
67142,0
68890,0
68406,0
67286,0
67784,0
67334,0
67862,0
66100,0
66244,0
66920,0
67128,0
64690,0
65000,0
64414,0
63034,0
64664,0
64584,0
64586,0
64988,0
64470,0
64466,0
64532,0
66510,0
64260,0
65926,0
63332,0
64712,0
63494,0
64148,0
62412,0
62146,0
61014,0
62086,0
60054,0
61234,0
59780,0
59466,0
58846,0
57986,0
55924,0
53992,0
53472,0
51536,0
51882,0
50188,0
48984,0
47852,0
45538,0
44228,0
43352,0
42120,0
39276,0
39374,0
40688,0
40544,0
39424,0
37362,0
35936,0
34290,0
32650,0
32232,0
30664,0
32050,0
33926,0
32108,0
30416,0
28738,0
26718,0
25446,0
24662,0
22842,0
21418,0
19676,0
18660,0
17174,0
17200,0
16152,0
15088,0
14064,0
12604,0
12434,0
11602,0
10516,0
9882,0
8870,0
8454,0
7428,0
7232,0
7172,0
6650,0
6390,0
5802,0
5876,0
5302,0
5102,0
4908,0
4552,0
4684,0
4356,0
4182,0
4074,0
4030,0
3948,0
3776,0
3366,0
3578,0
3402,0
3510,0
3456,0
3532,0
3370,0
3196,0
3104,0
3256,0
3306,0
3316,0
3716,0
3378,0
3388,0
3602,0
3622,0
3862,0
4380,0
4530,0
4966,0
5338,0
5410,0
6118,0
6222,0
6936,0
7290,0
7966,0
8666,0
9416,0
10460,0
11950,0
13468,0
14610,0
15980,0
17300,0
19434,0
21438,0
22642,0
24098,0
25836,0
26704,0
29156,0
31952,0
31936,0
32768,0
34046,0
34220,0
35370,0
36820,0
36672,0
38116,0
39050,0
40556,0
44014,0
47182,0
48622,0
51002,0
51904,0
53198,0
54868,0
57080,0
57238,0
57182,0
57930,0
58982,0
68708,0
69336,0
68658,0
68802,0
68566,0
68056,0
68966,0
71226,0
70910,0
69960,0
72340,0
71664,0
75650,0
75144,0
76164,0
78496,0
78870,0
76760,0
74650,0
74978,0
75024,0
74000,0
73038,0
71886,0
72218,0
70756,0
69498,0
70032,0
68352,0
66636,0
66882,0
66372,0
64366,0
64196,0
63024,0
60740,0
59286,0
60006,0
58690,0
59984,0
60882,0
62624,0
62670,0
63238,0
62092,0
62214,0
61000,0
59714,0
59784,0
61856,0
61656,0
61478,0
59760,0
59580,0
60784,0
61308,0
59608,0
59686,0
60604,0
60136,0
64266,0
65596,0
65662,0
64806,0
63966,0
63494,0
65024,0
65818,0
65156,0
67276,0
65920,0
67660,0
71140,0
71612,0
69870,0
68998,0
68260,0
65764,0
66964,0
66110,0
65032,0
63788,0
62982,0
60366,0
61894,0
62502,0
62428,0
63138,0
62000,0
62368,0
62764,0
61838,0
62674,0
60798,0
60636,0
59902,0
60242,0
59754,0
59182,0
59922,0
59052,0
57584,0
57788,0
58274,0
58498,0
57070,0
56420,0
55946,0
55478,0
54518,0
54256,0
55638,0
55528,0
55678,0
55860,0
56550,0
55180,0
54906,0
55118,0
54430,0
55274,0
56968,0
55412,0
55724,0
55592,0
55794,0
55882,0
56562,0
56478,0
56042,0
55868,0
55626,0
55434,0
55660,0
56766,0
56670,0
56258,0
56636,0
57732,0
57132,0
57010,0
57048,0
55916,0
56216,0
54696,0
56292,0
54996,0
56154,0
55624,0
55228,0
54694,0
55726,0
55462,0
54342,0
53672,0
52922,0
53066,0
50094,0
49702,0
49044,0
48316,0
47760,0
46444,0
45360,0
43320,0
43336,0
42044,0
40106,0
38688,0
37218,0
36250,0
35324,0
33074,0
32384,0
30842,0
30608,0
29544,0
28456,0
26772,0
27030,0
28672,0
27006,0
24468,0
22212,0
20492,0
18976,0
17256,0
16098,0
15142,0
14204,0
13036,0
11732,0
11012,0
10188,0
9294,0
8974,0
8262,0
7822,0
7044,0
6686,0
6328,0
5730,0
5618,0
5616,0
4920,0
4576,0
4784,0
4614,0
4648,0
4290,0
4192,0
3958,0
3806,0
3604,0
3464,0
3066,0
3278,0
3268,0
3066,0
3114,0
3200,0
2964,0
2852,0
3032,0
2650,0
2838,0
2644,0
2752,0
2846,0
3004,0
2876,0
2956,0
2932,0
3080,0
3126,0
3308,0
3314,0
3614,0
3714,0
3756,0
3936,0
4586,0
4916,0
4892,0
5276,0
5836,0
6202,0
7010,0
7562,0
8126,0
8568,0
9554,0
10872,0
12294,0
14028,0
14876,0
16238,0
17618,0
19592,0
21682,0
23342,0
24502,0
26582,0
27678,0
30172,0
30780,0
32924,0
33860,0
35232,0
35422,0
36532,0
37484,0
37636,0
38540,0
39070,0
41584,0
45984,0
49018,0
51244,0
51718,0
51742,0
53044,0
54780,0
55994,0
57768,0
57490,0
57650,0
58244,0
67902,0
68826,0
68530,0
67826,0
68808,0
68160,0
70132,0
69722,0
71088,0
72788,0
71100,0
69980,0
78026,0
80970,0
78770,0
77884,0
75400,0
75648,0
74502,0
74120,0
73728,0
74510,0
71990,0
70266,0
70346,0
69036,0
68892,0
67774,0
67200,0
65688,0
65244,0
63700,0
63238,0
61586,0
61408,0
60872,0
57536,0
57554,0
58654,0
58586,0
59428,0
59642,0
60934,0
61548,0
59710,0
58772,0
59066,0
58554,0
57676,0
58006,0
57830,0
58550,0
58930,0
59628,0
59630,0
58584,0
58274,0
59332,0
57366,0
58202,0
61110,0
62572,0
63224,0
62740,0
60550,0
59696,0
62298,0
62866,0
62214,0
61944,0
62000,0
62108,0
66354,0
67472,0
66008,0
65186,0
66592,0
64972,0
66570,0
65656,0
63750,0
63122,0
64304,0
62698,0
61090,0
61000,0
60704,0
61464,0
61220,0
60608,0
61084,0
61156,0
59844,0
60426,0
60672,0
59534,0
60184,0
59426,0
59272,0
59610,0
60878,0
60310,0
58004,0
57834,0
57246,0
57520,0
57848,0
57158,0
56070,0
55892,0
55332,0
54182,0
53914,0
54142,0
53570,0
53486,0
54346,0
54276,0
54966,0
54114,0
54280,0
54868,0
54252,0
55536,0
56254,0
55022,0
54996,0
55108,0
55642,0
55746,0
55912,0
55822,0
54724,0
55320,0
55406,0
54862,0
55664,0
55942,0
56264,0
56898,0
55538,0
56322,0
56652,0
55486,0
54824,0
54428,0
55478,0
55212,0
55282,0
53544,0
53492,0
53770,0
52408,0
53784,0
53260,0
52318,0
51484,0
51162,0
48872,0
48574,0
47506,0
46810,0
44666,0
44218,0
42154,0
41206,0
39746,0
37992,0
36364,0
35802,0
34006,0
33020,0
31380,0
30992,0
29288,0
29874,0
30424,0
26036,0
26012,0
24382,0
24966,0
23268,0
21068,0
19240,0
17274,0
15996,0
14838,0
14422,0
13120,0
12518,0
11240,0
10494,0
10478,0
10228,0
8786,0
8338,0
7834,0
7156,0
6930,0
6478,0
5988,0
5714,0
5414,0
4830,0
4886,0
4700,0
4580,0
4196,0
4224,0
4194,0
4078,0
3700,0
3488,0
3402,0
3334,0
3494,0
3210,0
3224,0
3108,0
3196,0
3220,0
3054,0
2858,0
2856,0
3138,0
3010,0
2876,0
2740,0
2898,0
3028,0
3108,0
2844,0
3086,0
3100,0
3182,0
3340,0
3454,0
3538,0
3686,0
4088,0
4230,0
4982,0
4584,0
5184,0
5090,0
5574,0
6480,0
6956,0
7656,0
8258,0
8840,0
9386,0
10788,0
12350,0
13648,0
14788,0
16302,0
17030,0
19166,0
21750,0
22736,0
24424,0
25282,0
26838,0
29228,0
30224,0
32196,0
32598,0
33388,0
34942,0
35448,0
35508,0
36848,0
36716,0
36790,0
38184,0
41076,0
43306,0
46120,0
46736,0
47508,0
48110,0
50172,0
52274,0
54270,0
56324,0
58310,0
58080,0
69018,0
71304,0
69238,0
68606,0
68712,0
68346,0
70386,0
72070,0
72884,0
73226,0
75502,0
76180,0
102884,1
93946,1
87918,1
85150,1
