value,label
500,0
478,0
478,0
372,0
430,0
402,0
330,0
352,0
238,0
220,0
266,0
214,0
224,0
174,0
156,0
204,0
184,0
140,0
126,0
144,0
124,0
134,0
134,0
106,0
96,0
102,0
84,0
38,0
62,0
78,0
98,0
58,0
100,0
102,0
96,0
112,0
82,0
56,0
84,0
96,0
90,0
82,0
110,0
68,0
104,0
88,0
112,0
102,0
104,0
94,0
70,0
104,0
84,0
90,0
112,0
116,0
158,0
134,0
154,0
162,0
162,0
236,0
274,0
326,0
390,0
474,0
572,0
738,0
1016,0
1196,0
1776,0
2578,0
3500,0
4076,0
5066,0
6156,0
7614,0
9582,0
12374,0
13548,0
16224,0
18606,0
21564,0
25764,0
29622,0
32410,0
36518,0
39144,0
41780,0
46456,0
48856,0
50656,0
52564,0
53542,0
53822,0
55398,0
56640,0
56784,0
54082,0
52352,0
47758,0
45716,0
42230,0
40334,0
37304,0
34282,0
30654,0
28188,0
25834,0
24752,0
23766,0
21960,0
21338,0
20378,0
19738,0
19088,0
18548,0
17640,0
17280,0
16552,0
16222,0
16616,0
15872,0
15982,0
15890,0
15212,0
15752,0
15448,0
15694,0
15216,0
15388,0
15424,0
15238,0
15602,0
15574,0
15132,0
15460,0
15642,0
16264,0
16740,0
16656,0
16312,0
16108,0
16928,0
17576,0
18636,0
17010,0
15600,0
15404,0
14194,0
14080,0
13886,0
14240,0
13494,0
13358,0
13756,0
14532,0
14314,0
14800,0
15588,0
15656,0
15854,0
16370,0
17094,0
17478,0
17814,0
18030,0
18126,0
19004,0
19578,0
19636,0
19370,0
18150,0
18464,0
17396,0
17120,0
17108,0
16028,0
15626,0
15538,0
15596,0
16014,0
16084,0
16568,0
16108,0
16506,0
16770,0
17444,0
17248,0
16870,0
17146,0
17282,0
18662,0
19880,0
19898,0
20596,0
19886,0
20528,0
22022,0
23318,0
23526,0
23444,0
23488,0
24962,0
29498,0
34476,0
35344,0
33536,0
32074,0
33252,0
37996,0
46930,0
47802,0
42986,0
38368,0
36746,0
36358,0
40230,0
40592,0
38094,0
32758,0
30412,0
28198,0
26146,0
24036,0
22404,0
21030,0
19424,0
19094,0
17600,0
17448,0
15762,0
14534,0
13176,0
13828,0
13176,0
12432,0
11712,0
11360,0
11136,0
11024,0
11720,0
11828,0
11344,0
10260,0
9496,0
9768,0
9822,0
10198,0
9232,0
8802,0
9060,0
9316,0
9732,0
8952,0
8448,0
7550,0
6842,0
7260,0
8086,0
7666,0
6244,0
5704,0
5388,0
5964,0
6310,0
5728,0
4576,0
3828,0
3420,0
3018,0
2720,0
2288,0
2156,0
1838,0
1778,0
1736,0
1570,0
1428,0
1184,0
